month,day,weekday,hr,min,lat,lng,dist_g,dist_k,act,ratio,sbi,tot,title,act_title
12,9,6,1,40,25.02053,121.54145,0.959828,0.651311,1,0.214286,9,42,20231209_500119067_01:40,20231209_500119067_01:40
12,9,6,1,40,25.01987,121.54175,0.938447,0.713394,1,0.205128,8,39,20231209_500119068_01:40,20231209_500119068_01:40
12,9,6,1,40,25.02074,121.53906,0.810339,0.7422,1,0.0,0,10,20231209_500119069_01:40,20231209_500119069_01:40
12,9,6,1,40,25.01561,121.53583,0.18066,1.39498,1,0.5,24,48,20231209_500119070_01:40,20231209_500119070_01:40
12,9,6,1,40,25.02036,121.53992,0.834542,0.730538,1,0.147059,5,34,20231209_500119071_01:40,20231209_500119071_01:40
12,9,6,1,40,25.01881,121.53868,0.62453,0.941777,1,0.0,0,12,20231209_500119072_01:40,20231209_500119072_01:40
12,9,6,1,40,25.01548,121.53825,0.4122,1.290077,1,0.2,6,30,20231209_500119074_01:40,20231209_500119074_01:40
12,9,6,1,40,25.01761,121.53995,0.651725,1.006653,1,0.05,2,40,20231209_500119075_01:40,20231209_500119075_01:40
12,9,6,1,40,25.01922,121.54195,0.915323,0.779366,1,0.0,0,22,20231209_500119076_01:40,20231209_500119076_01:40
12,9,6,1,40,25.0189,121.536,0.477605,1.097181,1,0.017857,1,56,20231209_500119077_01:40,20231209_500119077_01:40
12,9,6,1,40,25.01704,121.53888,0.526828,1.1064,1,0.5,5,10,20231209_500119078_01:40,20231209_500119078_01:40
12,9,6,1,40,25.01698,121.53455,0.232109,1.352987,1,0.0,0,19,20231209_500119079_01:40,20231209_500119079_01:40
12,9,6,1,40,25.01539,121.53686,0.272289,1.361798,1,0.0,0,10,20231209_500119080_01:40,20231209_500119080_01:40
12,9,6,1,40,25.01337,121.53909,0.520698,1.479364,1,0.0,0,11,20231209_500119081_01:40,20231209_500119081_01:40
12,9,6,1,40,25.01703,121.53781,0.432411,1.156443,1,0.4,4,10,20231209_500119082_01:40,20231209_500119082_01:40
12,9,6,1,40,25.0196,121.53846,0.673678,0.880122,1,0.166667,3,18,20231209_500119083_01:40,20231209_500119083_01:40
12,9,6,1,40,25.019,121.54305,1.000411,0.790115,1,0.0,0,10,20231209_500119084_01:40,20231209_500119084_01:40
12,9,6,1,40,25.01857,121.54247,0.926777,0.842454,1,0.285714,4,14,20231209_500119085_01:40,20231209_500119085_01:40
12,9,6,1,40,25.01804,121.53928,0.617912,0.988912,1,0.0,0,25,20231209_500119086_01:40,20231209_500119086_01:40
12,9,6,1,40,25.0169,121.54031,0.653625,1.069407,1,0.133333,4,30,20231209_500119087_01:40,20231209_500119087_01:40
12,9,6,1,40,25.01995,121.54347,1.08845,0.683922,1,0.0,0,20,20231209_500119088_01:40,20231209_500119088_01:40
12,9,6,1,40,25.01791,121.54242,0.892496,0.915663,1,0.166667,4,24,20231209_500119089_01:40,20231209_500119089_01:40
12,9,6,1,40,25.02112,121.53591,0.70918,0.940432,1,0.175,7,40,20231209_500119090_01:40,20231209_500119090_01:40
12,9,6,1,40,25.01816,121.54469,1.117029,0.891217,1,0.166667,3,18,20231209_500119091_01:40,20231209_500119091_01:40
12,9,6,2,0,25.02605,121.5436,1.555927,0.01838,1,0.535714,15,28,20231209_500101001_02:00,20231209_500101001_02:01
12,9,6,2,0,25.02565,121.54357,1.519132,0.054195,1,0.095238,2,21,20231209_500101002_02:00,20231209_500101002_02:01
12,9,6,2,0,25.02429,121.54124,1.258209,0.300737,1,0.125,2,16,20231209_500101003_02:00,20231209_500101003_02:01
12,9,6,2,0,25.02351,121.54282,1.289394,0.296182,1,0.818182,9,11,20231209_500101004_02:00,20231209_500101004_02:01
12,9,6,2,0,25.02153,121.54299,1.150095,0.510888,1,0.375,6,16,20231209_500101005_02:00,20231209_500101005_02:01
12,9,6,2,0,25.02429,121.54328,1.384733,0.203775,1,0.545455,6,11,20231209_500101006_02:00,20231209_500101006_02:01
12,9,6,2,0,25.02253,121.54326,1.243599,0.39852,1,0.181818,2,11,20231209_500101007_02:00,20231209_500101007_02:01
12,9,6,2,0,25.02112,121.53407,0.688389,1.095936,1,0.882353,15,17,20231209_500101008_02:00,20231209_500101008_02:01
12,9,6,2,0,25.01976,121.53384,0.538913,1.198011,1,0.4375,7,16,20231209_500101009_02:00,20231209_500101009_02:01
12,9,6,2,0,25.01894,121.53361,0.450902,1.271639,1,0.1,2,20,20231209_500101010_02:00,20231209_500101010_02:01
12,9,6,2,0,25.02543,121.54332,1.484365,0.077778,1,0.333333,3,9,20231209_500101013_02:00,20231209_500101013_02:01
12,9,6,2,0,25.01717,121.53202,0.334556,1.520425,1,0.090909,1,11,20231209_500101014_02:00,20231209_500101014_02:01
12,9,6,2,0,25.020348,121.546446,1.373815,0.708246,1,0.285714,4,14,20231209_500101015_02:00,20231209_500101015_02:01
12,9,6,2,0,25.01895,121.53156,0.521911,1.438251,1,0.2,1,5,20231209_500101018_02:00,20231209_500101018_02:01
12,9,6,2,0,25.024461,121.546705,1.646005,0.377794,1,0.466667,7,15,20231209_500101019_02:00,20231209_500101019_02:01
12,9,6,2,0,25.02093,121.5331,0.676612,1.191451,0,0.0,0,5,20231209_500101020_02:00,20231209_500101020_02:01
12,9,6,2,0,25.01385,121.53549,0.173989,1.578604,1,0.0,0,7,20231209_500101021_02:00,20231209_500101021_02:01
12,9,6,2,0,25.01491,121.53438,0.016658,1.542324,1,0.010101,1,99,20231209_500101022_02:00,20231209_500101022_02:01
12,9,6,2,0,25.01244,121.53661,0.36486,1.665095,1,0.04,1,25,20231209_500101023_02:00,20231209_500101023_02:01
12,9,6,2,0,25.01451,121.54142,0.728587,1.302528,1,0.033333,1,30,20231209_500101024_02:00,20231209_500101024_02:01
12,9,6,2,0,25.01295,121.53973,0.597398,1.506529,1,0.060606,6,99,20231209_500101025_02:00,20231209_500101025_02:01
12,9,6,2,0,25.01137,121.54062,0.755972,1.658896,1,0.133333,2,15,20231209_500101026_02:00,20231209_500101026_02:01
12,9,6,2,0,25.01182,121.54165,0.824717,1.594732,1,0.410256,16,39,20231209_500101027_02:00,20231209_500101027_02:01
12,9,6,2,0,25.01426,121.54382,0.972157,1.314782,1,0.0,0,20,20231209_500101028_02:00,20231209_500101028_02:01
12,9,6,2,0,25.01234,121.54503,1.128081,1.53534,1,0.0,0,15,20231209_500101029_02:00,20231209_500101029_02:01
12,9,6,2,0,25.0136,121.54656,1.254468,1.422683,1,0.0,0,34,20231209_500101030_02:00,20231209_500101030_02:01
12,9,6,2,0,25.01537,121.54698,1.28949,1.243773,1,0.3,6,20,20231209_500101031_02:00,20231209_500101031_02:01
12,9,6,2,0,25.01637,121.54535,1.135561,1.097599,1,0.52459,32,61,20231209_500101032_02:00,20231209_500101032_02:01
12,9,6,2,0,25.01664,121.5452,1.125291,1.065536,1,0.543478,25,46,20231209_500101033_02:00,20231209_500101033_02:01
12,9,6,2,0,25.01576,121.54291,0.882724,1.149285,1,0.166667,3,18,20231209_500101034_02:00,20231209_500101034_02:01
12,9,6,2,0,25.01787,121.5476,1.390335,1.006249,1,0.0,0,24,20231209_500101035_02:00,20231209_500101035_02:01
12,9,6,2,0,25.02032,121.54497,1.240156,0.661284,1,0.0,0,20,20231209_500101036_02:00,20231209_500101036_02:01
12,9,6,2,0,25.02076,121.54432,1.208582,0.600834,1,0.2,4,20,20231209_500101037_02:00,20231209_500101037_02:01
12,9,6,2,0,25.02101,121.54284,1.102239,0.56969,1,0.0,0,27,20231209_500101038_02:00,20231209_500101038_02:01
12,9,6,2,0,25.02104,121.54081,0.951137,0.622466,1,0.035714,1,28,20231209_500101039_02:00,20231209_500101039_02:01
12,9,6,2,0,25.0222,121.53626,0.833821,0.844786,1,0.04,1,25,20231209_500101040_02:00,20231209_500101040_02:01
12,9,6,2,0,25.02218,121.53474,0.807394,0.980505,1,0.170732,7,41,20231209_500101041_02:00,20231209_500101041_02:01
12,9,6,2,0,25.01727,121.54471,1.091194,0.989166,1,0.6,9,15,20231209_500101042_02:00,20231209_500101042_02:01
12,9,6,2,0,25.022864,121.546622,1.531389,0.483473,1,0.28,7,25,20231209_500101091_02:00,20231209_500101091_02:01
12,9,6,2,0,25.021641,121.54704,1.494038,0.615509,1,0.307692,4,13,20231209_500101092_02:00,20231209_500101092_02:01
12,9,6,2,0,25.021469,121.544069,1.231923,0.51958,1,0.133333,2,15,20231209_500101093_02:00,20231209_500101093_02:01
12,9,6,2,0,25.02193,121.53165,0.819909,1.277163,1,1.0,20,20,20231209_500101094_02:00,20231209_500101094_02:01
12,9,6,2,0,25.02657,121.53515,1.29539,0.837853,1,0.578947,22,38,20231209_500101114_02:00,20231209_500101114_02:01
12,9,6,2,0,25.02606,121.53738,1.276086,0.611367,1,0.14,7,50,20231209_500101115_02:00,20231209_500101115_02:01
12,9,6,2,0,25.02215,121.54839,1.640362,0.666105,1,0.034483,1,29,20231209_500101123_02:00,20231209_500101123_02:01
12,9,6,2,0,25.02469,121.54459,1.506983,0.196914,1,0.065217,3,46,20231209_500101166_02:00,20231209_500101166_02:01
12,9,6,2,0,25.02575,121.5377,1.251561,0.580509,1,0.411765,7,17,20231209_500101175_02:00,20231209_500101175_02:01
12,9,6,2,0,25.01223,121.54788,1.410848,1.603086,1,0.5625,9,16,20231209_500101176_02:00,20231209_500101176_02:01
12,9,6,2,0,25.01551,121.53374,0.082222,1.529813,1,0.011111,1,90,20231209_500101181_02:00,20231209_500101181_02:01
12,9,6,2,0,25.01744,121.53334,0.29416,1.401409,1,0.133333,2,15,20231209_500101184_02:00,20231209_500101184_02:01
12,9,6,2,0,25.02267,121.5341,0.86001,1.017094,1,0.666667,8,12,20231209_500101185_02:00,20231209_500101185_02:01
12,9,6,2,0,25.01727,121.54904,1.519112,1.132148,1,0.315789,6,19,20231209_500101188_02:00,20231209_500101188_02:01
12,9,6,2,0,25.02039,121.54853,1.56736,0.81712,1,0.25,4,16,20231209_500101189_02:00,20231209_500101189_02:01
12,9,6,2,0,25.02347,121.54108,1.174683,0.378185,1,0.538462,14,26,20231209_500101190_02:00,20231209_500101190_02:01
12,9,6,2,0,25.02054,121.54561,1.308521,0.65629,1,0.037037,1,27,20231209_500101191_02:00,20231209_500101191_02:01
12,9,6,2,0,25.01705,121.54435,1.050179,1.009371,1,0.093023,4,43,20231209_500101193_02:00,20231209_500101193_02:01
12,9,6,2,0,25.02598,121.53454,1.22703,0.898105,1,0.769231,10,13,20231209_500101199_02:00,20231209_500101199_02:01
12,9,6,2,0,25.02101,121.54153,1.001095,0.5983,1,0.0,0,40,20231209_500101209_02:00,20231209_500101209_02:01
12,9,6,2,0,25.02268,121.53608,0.881377,0.834814,1,0.916667,22,24,20231209_500101216_02:00,20231209_500101216_02:01
12,9,6,2,0,25.01027,121.53998,0.776189,1.790526,1,0.214286,3,14,20231209_500101219_02:00,20231209_500101219_02:01
12,9,6,2,0,25.01076,121.53637,0.508275,1.845355,1,0.2,3,15,20231209_500105066_02:00,20231209_500105066_02:01
12,9,6,2,0,25.014697,121.531908,0.234023,1.71941,1,0.0,0,20,20231209_500106002_02:00,20231209_500106002_02:01
12,9,6,2,0,25.014529,121.534374,0.044843,1.576867,1,0.083333,1,12,20231209_500106003_02:00,20231209_500106003_02:01
12,9,6,2,0,25.015069,121.533828,0.042988,1.56214,1,0.083333,1,12,20231209_500106004_02:00,20231209_500106004_02:01
12,9,6,2,0,25.01729,121.54531,1.150585,0.996664,1,0.642857,27,42,20231209_500119043_02:00,20231209_500119043_02:01
12,9,6,2,0,25.01408,121.53759,0.352769,1.458852,1,0.043478,1,23,20231209_500119044_02:00,20231209_500119044_02:01
12,9,6,2,0,25.01839,121.53404,0.386227,1.2781,1,0.022222,1,45,20231209_500119045_02:00,20231209_500119045_02:01
12,9,6,2,0,25.01355,121.53673,0.295027,1.548659,1,0.0,0,40,20231209_500119046_02:00,20231209_500119046_02:01
12,9,6,2,0,25.01761,121.53844,0.521074,1.069513,1,0.0,0,30,20231209_500119047_02:00,20231209_500119047_02:01
12,9,6,2,0,25.01547,121.53436,0.06406,1.49405,1,0.320755,17,53,20231209_500119048_02:00,20231209_500119048_02:01
12,9,6,2,0,25.01937,121.53902,0.692557,0.870918,1,0.145161,9,62,20231209_500119049_02:00,20231209_500119049_02:01
12,9,6,2,0,25.01846,121.5376,0.521192,1.033358,1,0.0,0,31,20231209_500119050_02:00,20231209_500119050_02:01
12,9,6,2,0,25.01616,121.54251,0.848702,1.107703,1,0.0,0,27,20231209_500119051_02:00,20231209_500119051_02:01
12,9,6,2,0,25.01857,121.54059,0.760721,0.884745,1,0.269231,7,26,20231209_500119052_02:00,20231209_500119052_02:01
12,9,6,2,0,25.02108,121.53783,0.775064,0.79527,1,0.263158,5,19,20231209_500119053_02:00,20231209_500119053_02:01
12,9,6,2,0,25.01941,121.5404,0.799093,0.804423,1,0.2,6,30,20231209_500119054_02:00,20231209_500119054_02:01
12,9,6,2,0,25.01793,121.53585,0.373325,1.187553,1,0.0,0,28,20231209_500119055_02:00,20231209_500119055_02:01
12,9,6,2,0,25.01627,121.53535,0.189528,1.362995,1,0.1,1,10,20231209_500119056_02:00,20231209_500119056_02:01
12,9,6,2,0,25.01666,121.53718,0.356757,1.223883,1,0.0,0,20,20231209_500119057_02:00,20231209_500119057_02:01
12,9,6,2,0,25.0198,121.53583,0.565995,1.039344,1,0.0,0,33,20231209_500119058_02:00,20231209_500119058_02:01
12,9,6,2,0,25.01595,121.53791,0.390449,1.257516,0,0.0,0,20,20231209_500119059_02:00,20231209_500119059_02:01
12,9,6,2,0,25.01566,121.53786,0.377254,1.288582,1,0.0,0,12,20231209_500119060_02:00,20231209_500119060_02:01
12,9,6,2,0,25.01511,121.53786,0.368605,1.343651,1,0.0,0,27,20231209_500119061_02:00,20231209_500119061_02:01
12,9,6,2,0,25.01345,121.53798,0.412885,1.508119,1,0.0,0,12,20231209_500119062_02:00,20231209_500119062_02:01
12,9,6,2,0,25.01603,121.53635,0.248829,1.327372,1,0.0,0,27,20231209_500119063_02:00,20231209_500119063_02:01
12,9,6,2,0,25.01754,121.54398,1.027896,0.952455,1,0.0,0,28,20231209_500119064_02:00,20231209_500119064_02:01
12,9,6,2,0,25.01699,121.53574,0.277372,1.27565,1,0.0,0,10,20231209_500119065_02:00,20231209_500119065_02:01
12,9,6,2,0,25.02157,121.53633,0.768334,0.876938,1,0.0,0,20,20231209_500119066_02:00,20231209_500119066_02:01
12,9,6,2,0,25.02053,121.54145,0.959828,0.651311,1,0.214286,9,42,20231209_500119067_02:00,20231209_500119067_02:01
12,9,6,2,0,25.01987,121.54175,0.938447,0.713394,1,0.179487,7,39,20231209_500119068_02:00,20231209_500119068_02:01
12,9,6,2,0,25.02074,121.53906,0.810339,0.7422,1,0.0,0,10,20231209_500119069_02:00,20231209_500119069_02:01
12,9,6,2,0,25.01561,121.53583,0.18066,1.39498,1,0.5,24,48,20231209_500119070_02:00,20231209_500119070_02:01
12,9,6,2,0,25.02036,121.53992,0.834542,0.730538,1,0.147059,5,34,20231209_500119071_02:00,20231209_500119071_02:01
12,9,6,2,0,25.01881,121.53868,0.62453,0.941777,1,0.0,0,12,20231209_500119072_02:00,20231209_500119072_02:01
12,9,6,2,0,25.01548,121.53825,0.4122,1.290077,1,0.166667,5,30,20231209_500119074_02:00,20231209_500119074_02:01
12,9,6,2,0,25.01761,121.53995,0.651725,1.006653,1,0.05,2,40,20231209_500119075_02:00,20231209_500119075_02:01
12,9,6,2,0,25.01922,121.54195,0.915323,0.779366,1,0.0,0,22,20231209_500119076_02:00,20231209_500119076_02:01
12,9,6,2,0,25.0189,121.536,0.477605,1.097181,1,0.017857,1,56,20231209_500119077_02:00,20231209_500119077_02:01
12,9,6,2,0,25.01704,121.53888,0.526828,1.1064,1,0.5,5,10,20231209_500119078_02:00,20231209_500119078_02:01
12,9,6,2,0,25.01698,121.53455,0.232109,1.352987,1,0.0,0,19,20231209_500119079_02:00,20231209_500119079_02:01
12,9,6,2,0,25.01539,121.53686,0.272289,1.361798,1,0.0,0,10,20231209_500119080_02:00,20231209_500119080_02:01
12,9,6,2,0,25.01337,121.53909,0.520698,1.479364,1,0.0,0,11,20231209_500119081_02:00,20231209_500119081_02:01
12,9,6,2,0,25.01703,121.53781,0.432411,1.156443,1,0.3,3,10,20231209_500119082_02:00,20231209_500119082_02:01
12,9,6,2,0,25.0196,121.53846,0.673678,0.880122,1,0.166667,3,18,20231209_500119083_02:00,20231209_500119083_02:01
12,9,6,2,0,25.019,121.54305,1.000411,0.790115,1,0.0,0,10,20231209_500119084_02:00,20231209_500119084_02:01
12,9,6,2,0,25.01857,121.54247,0.926777,0.842454,1,0.214286,3,14,20231209_500119085_02:00,20231209_500119085_02:01
12,9,6,2,0,25.01804,121.53928,0.617912,0.988912,1,0.0,0,25,20231209_500119086_02:00,20231209_500119086_02:01
12,9,6,2,0,25.0169,121.54031,0.653625,1.069407,1,0.133333,4,30,20231209_500119087_02:00,20231209_500119087_02:01
12,9,6,2,0,25.01995,121.54347,1.08845,0.683922,1,0.0,0,20,20231209_500119088_02:00,20231209_500119088_02:01
12,9,6,2,0,25.01791,121.54242,0.892496,0.915663,1,0.166667,4,24,20231209_500119089_02:00,20231209_500119089_02:01
12,9,6,2,0,25.02112,121.53591,0.70918,0.940432,1,0.175,7,40,20231209_500119090_02:00,20231209_500119090_02:01
12,9,6,2,0,25.01816,121.54469,1.117029,0.891217,1,0.166667,3,18,20231209_500119091_02:00,20231209_500119091_02:01
12,9,6,2,20,25.02605,121.5436,1.555927,0.01838,1,0.535714,15,28,20231209_500101001_02:20,20231209_500101001_02:21
12,9,6,2,20,25.02565,121.54357,1.519132,0.054195,1,0.095238,2,21,20231209_500101002_02:20,20231209_500101002_02:21
12,9,6,2,20,25.02429,121.54124,1.258209,0.300737,1,0.125,2,16,20231209_500101003_02:20,20231209_500101003_02:21
12,9,6,2,20,25.02351,121.54282,1.289394,0.296182,1,0.727273,8,11,20231209_500101004_02:20,20231209_500101004_02:21
12,9,6,2,20,25.02153,121.54299,1.150095,0.510888,1,0.5,8,16,20231209_500101005_02:20,20231209_500101005_02:21
12,9,6,2,20,25.02429,121.54328,1.384733,0.203775,1,0.545455,6,11,20231209_500101006_02:20,20231209_500101006_02:21
12,9,6,2,20,25.02253,121.54326,1.243599,0.39852,1,0.181818,2,11,20231209_500101007_02:20,20231209_500101007_02:21
12,9,6,2,20,25.02112,121.53407,0.688389,1.095936,1,0.882353,15,17,20231209_500101008_02:20,20231209_500101008_02:21
12,9,6,2,20,25.01976,121.53384,0.538913,1.198011,1,0.4375,7,16,20231209_500101009_02:20,20231209_500101009_02:21
12,9,6,2,20,25.01894,121.53361,0.450902,1.271639,1,0.05,1,20,20231209_500101010_02:20,20231209_500101010_02:21
12,9,6,2,20,25.02543,121.54332,1.484365,0.077778,1,0.666667,6,9,20231209_500101013_02:20,20231209_500101013_02:21
12,9,6,2,20,25.01717,121.53202,0.334556,1.520425,1,0.090909,1,11,20231209_500101014_02:20,20231209_500101014_02:21
12,9,6,2,20,25.020348,121.546446,1.373815,0.708246,1,0.285714,4,14,20231209_500101015_02:20,20231209_500101015_02:21
12,9,6,2,20,25.01895,121.53156,0.521911,1.438251,1,0.4,2,5,20231209_500101018_02:20,20231209_500101018_02:21
12,9,6,2,20,25.024461,121.546705,1.646005,0.377794,1,0.466667,7,15,20231209_500101019_02:20,20231209_500101019_02:21
12,9,6,2,20,25.02093,121.5331,0.676612,1.191451,0,0.0,0,5,20231209_500101020_02:20,20231209_500101020_02:21
12,9,6,2,20,25.01385,121.53549,0.173989,1.578604,1,0.0,0,7,20231209_500101021_02:20,20231209_500101021_02:21
12,9,6,2,20,25.01491,121.53438,0.016658,1.542324,1,0.010101,1,99,20231209_500101022_02:20,20231209_500101022_02:21
12,9,6,2,20,25.01244,121.53661,0.36486,1.665095,1,0.04,1,25,20231209_500101023_02:20,20231209_500101023_02:21
12,9,6,2,20,25.01451,121.54142,0.728587,1.302528,1,0.033333,1,30,20231209_500101024_02:20,20231209_500101024_02:21
12,9,6,2,20,25.01295,121.53973,0.597398,1.506529,1,0.050505,5,99,20231209_500101025_02:20,20231209_500101025_02:21
12,9,6,2,20,25.01137,121.54062,0.755972,1.658896,1,0.133333,2,15,20231209_500101026_02:20,20231209_500101026_02:21
12,9,6,2,20,25.01182,121.54165,0.824717,1.594732,1,0.461538,18,39,20231209_500101027_02:20,20231209_500101027_02:21
12,9,6,2,20,25.01426,121.54382,0.972157,1.314782,1,0.0,0,20,20231209_500101028_02:20,20231209_500101028_02:21
12,9,6,2,20,25.01234,121.54503,1.128081,1.53534,1,0.0,0,15,20231209_500101029_02:20,20231209_500101029_02:21
12,9,6,2,20,25.0136,121.54656,1.254468,1.422683,1,0.0,0,34,20231209_500101030_02:20,20231209_500101030_02:21
12,9,6,2,20,25.01537,121.54698,1.28949,1.243773,1,0.3,6,20,20231209_500101031_02:20,20231209_500101031_02:21
12,9,6,2,20,25.01637,121.54535,1.135561,1.097599,1,0.540984,33,61,20231209_500101032_02:20,20231209_500101032_02:21
12,9,6,2,20,25.01664,121.5452,1.125291,1.065536,1,0.565217,26,46,20231209_500101033_02:20,20231209_500101033_02:21
12,9,6,2,20,25.01576,121.54291,0.882724,1.149285,1,0.166667,3,18,20231209_500101034_02:20,20231209_500101034_02:21
12,9,6,2,20,25.01787,121.5476,1.390335,1.006249,1,0.0,0,24,20231209_500101035_02:20,20231209_500101035_02:21
12,9,6,2,20,25.02032,121.54497,1.240156,0.661284,1,0.0,0,20,20231209_500101036_02:20,20231209_500101036_02:21
12,9,6,2,20,25.02076,121.54432,1.208582,0.600834,1,0.2,4,20,20231209_500101037_02:20,20231209_500101037_02:21
12,9,6,2,20,25.02101,121.54284,1.102239,0.56969,1,0.0,0,27,20231209_500101038_02:20,20231209_500101038_02:21
12,9,6,2,20,25.02104,121.54081,0.951137,0.622466,1,0.071429,2,28,20231209_500101039_02:20,20231209_500101039_02:21
12,9,6,2,20,25.0222,121.53626,0.833821,0.844786,1,0.08,2,25,20231209_500101040_02:20,20231209_500101040_02:21
12,9,6,2,20,25.02218,121.53474,0.807394,0.980505,1,0.195122,8,41,20231209_500101041_02:20,20231209_500101041_02:21
12,9,6,2,20,25.01727,121.54471,1.091194,0.989166,1,0.533333,8,15,20231209_500101042_02:20,20231209_500101042_02:21
12,9,6,2,20,25.022864,121.546622,1.531389,0.483473,1,0.28,7,25,20231209_500101091_02:20,20231209_500101091_02:21
12,9,6,2,20,25.021641,121.54704,1.494038,0.615509,1,0.307692,4,13,20231209_500101092_02:20,20231209_500101092_02:21
12,9,6,2,20,25.021469,121.544069,1.231923,0.51958,1,0.133333,2,15,20231209_500101093_02:20,20231209_500101093_02:21
12,9,6,2,20,25.02193,121.53165,0.819909,1.277163,1,1.0,20,20,20231209_500101094_02:20,20231209_500101094_02:21
12,9,6,2,20,25.02657,121.53515,1.29539,0.837853,1,0.605263,23,38,20231209_500101114_02:20,20231209_500101114_02:21
12,9,6,2,20,25.02606,121.53738,1.276086,0.611367,1,0.14,7,50,20231209_500101115_02:20,20231209_500101115_02:21
12,9,6,2,20,25.02215,121.54839,1.640362,0.666105,1,0.034483,1,29,20231209_500101123_02:20,20231209_500101123_02:21
12,9,6,2,20,25.02469,121.54459,1.506983,0.196914,1,0.086957,4,46,20231209_500101166_02:20,20231209_500101166_02:21
12,9,6,2,20,25.02575,121.5377,1.251561,0.580509,1,0.411765,7,17,20231209_500101175_02:20,20231209_500101175_02:21
12,9,6,2,20,25.01223,121.54788,1.410848,1.603086,1,0.5625,9,16,20231209_500101176_02:20,20231209_500101176_02:21
12,9,6,2,20,25.01551,121.53374,0.082222,1.529813,1,0.011111,1,90,20231209_500101181_02:20,20231209_500101181_02:21
12,9,6,2,20,25.01744,121.53334,0.29416,1.401409,1,0.133333,2,15,20231209_500101184_02:20,20231209_500101184_02:21
12,9,6,2,20,25.02267,121.5341,0.86001,1.017094,1,0.666667,8,12,20231209_500101185_02:20,20231209_500101185_02:21
12,9,6,2,20,25.01727,121.54904,1.519112,1.132148,1,0.315789,6,19,20231209_500101188_02:20,20231209_500101188_02:21
12,9,6,2,20,25.02039,121.54853,1.56736,0.81712,1,0.25,4,16,20231209_500101189_02:20,20231209_500101189_02:21
12,9,6,2,20,25.02347,121.54108,1.174683,0.378185,1,0.538462,14,26,20231209_500101190_02:20,20231209_500101190_02:21
12,9,6,2,20,25.02054,121.54561,1.308521,0.65629,1,0.037037,1,27,20231209_500101191_02:20,20231209_500101191_02:21
12,9,6,2,20,25.01705,121.54435,1.050179,1.009371,1,0.093023,4,43,20231209_500101193_02:20,20231209_500101193_02:21
12,9,6,2,20,25.02598,121.53454,1.22703,0.898105,1,0.846154,11,13,20231209_500101199_02:20,20231209_500101199_02:21
12,9,6,2,20,25.02101,121.54153,1.001095,0.5983,1,0.0,0,40,20231209_500101209_02:20,20231209_500101209_02:21
12,9,6,2,20,25.02268,121.53608,0.881377,0.834814,1,0.916667,22,24,20231209_500101216_02:20,20231209_500101216_02:21
12,9,6,2,20,25.01027,121.53998,0.776189,1.790526,1,0.214286,3,14,20231209_500101219_02:20,20231209_500101219_02:21
12,9,6,2,20,25.01076,121.53637,0.508275,1.845355,1,0.2,3,15,20231209_500105066_02:20,20231209_500105066_02:21
12,9,6,2,20,25.014697,121.531908,0.234023,1.71941,1,0.0,0,20,20231209_500106002_02:20,20231209_500106002_02:21
12,9,6,2,20,25.014529,121.534374,0.044843,1.576867,1,0.0,0,12,20231209_500106003_02:20,20231209_500106003_02:21
12,9,6,2,20,25.015069,121.533828,0.042988,1.56214,1,0.083333,1,12,20231209_500106004_02:20,20231209_500106004_02:21
12,9,6,2,20,25.01729,121.54531,1.150585,0.996664,1,0.690476,29,42,20231209_500119043_02:20,20231209_500119043_02:21
12,9,6,2,20,25.01408,121.53759,0.352769,1.458852,1,0.043478,1,23,20231209_500119044_02:20,20231209_500119044_02:21
12,9,6,2,20,25.01839,121.53404,0.386227,1.2781,1,0.0,0,45,20231209_500119045_02:20,20231209_500119045_02:21
12,9,6,2,20,25.01355,121.53673,0.295027,1.548659,1,0.0,0,40,20231209_500119046_02:20,20231209_500119046_02:21
12,9,6,2,20,25.01761,121.53844,0.521074,1.069513,1,0.0,0,30,20231209_500119047_02:20,20231209_500119047_02:21
12,9,6,2,20,25.01547,121.53436,0.06406,1.49405,1,0.301887,16,53,20231209_500119048_02:20,20231209_500119048_02:21
12,9,6,2,20,25.01937,121.53902,0.692557,0.870918,1,0.16129,10,62,20231209_500119049_02:20,20231209_500119049_02:21
12,9,6,2,20,25.01846,121.5376,0.521192,1.033358,1,0.0,0,31,20231209_500119050_02:20,20231209_500119050_02:21
12,9,6,2,20,25.01616,121.54251,0.848702,1.107703,1,0.0,0,27,20231209_500119051_02:20,20231209_500119051_02:21
12,9,6,2,20,25.01857,121.54059,0.760721,0.884745,1,0.269231,7,26,20231209_500119052_02:20,20231209_500119052_02:21
12,9,6,2,20,25.02108,121.53783,0.775064,0.79527,1,0.263158,5,19,20231209_500119053_02:20,20231209_500119053_02:21
12,9,6,2,20,25.01941,121.5404,0.799093,0.804423,1,0.2,6,30,20231209_500119054_02:20,20231209_500119054_02:21
12,9,6,2,20,25.01793,121.53585,0.373325,1.187553,1,0.0,0,28,20231209_500119055_02:20,20231209_500119055_02:21
12,9,6,2,20,25.01627,121.53535,0.189528,1.362995,1,0.0,0,10,20231209_500119056_02:20,20231209_500119056_02:21
12,9,6,2,20,25.01666,121.53718,0.356757,1.223883,1,0.0,0,20,20231209_500119057_02:20,20231209_500119057_02:21
12,9,6,2,20,25.0198,121.53583,0.565995,1.039344,1,0.0,0,33,20231209_500119058_02:20,20231209_500119058_02:21
